心声冥想 App 内存监控日志
========================
包名：com.anonymous.soundtherapyapp
进程 ID: 8501
采样间隔：5秒
开始时间：2026-04-16 07:25:05
========================

时间戳 | PSS Total(MB) | Private Dirty(MB) | Heap Size(MB)
2026-04-16 12:49:17 |  |  | 
2026-04-16 12:49:23 |  |  | 
2026-04-16 12:49:28 |  |  | 
2026-04-16 12:49:33 |  |  | 
2026-04-16 12:49:38 |  |  | 
2026-04-16 12:49:43 |  |  | 
2026-04-16 12:49:49 |  |  | 
2026-04-16 12:49:54 |  |  | 
2026-04-16 12:49:59 |  |  | 
2026-04-16 12:50:04 |  |  | 
2026-04-16 12:50:09 |  |  | 
2026-04-16 12:50:14 |  |  | 
2026-04-16 12:50:20 |  |  | 
2026-04-16 12:50:25 |  |  | 
2026-04-16 12:50:30 |  |  | 
2026-04-16 12:50:35 |  |  | 
2026-04-16 12:50:40 |  |  | 
2026-04-16 12:50:46 |  |  | 
2026-04-16 12:50:51 |  |  | 
2026-04-16 12:50:56 |  |  | 
2026-04-16 12:51:01 |  |  | 
2026-04-16 12:51:06 |  |  | 
2026-04-16 12:51:11 |  |  | 
2026-04-16 12:51:17 |  |  | 
2026-04-16 12:51:22 |  |  | 
2026-04-16 12:51:27 |  |  | 
2026-04-16 12:51:32 |  |  | 
2026-04-16 12:51:37 |  |  | 
2026-04-16 12:51:43 |  |  | 
2026-04-16 12:51:48 |  |  | 
2026-04-16 12:51:53 |  |  | 
2026-04-16 12:51:58 |  |  | 
2026-04-16 12:52:03 |  |  | 
2026-04-16 12:52:08 |  |  | 
2026-04-16 12:52:14 |  |  | 
2026-04-16 12:52:19 |  |  | 
2026-04-16 12:52:24 |  |  | 
2026-04-16 12:52:29 |  |  | 
2026-04-16 12:52:34 |  |  | 
2026-04-16 12:52:40 |  |  | 
2026-04-16 12:52:45 |  |  | 
2026-04-16 12:52:50 |  |  | 
2026-04-16 12:52:55 |  |  | 
2026-04-16 12:53:00 |  |  | 
2026-04-16 12:53:05 |  |  | 
2026-04-16 12:53:11 |  |  | 
2026-04-16 12:53:16 |  |  | 
2026-04-16 12:53:21 |  |  | 
2026-04-16 12:53:26 |  |  | 
2026-04-16 12:53:31 |  |  | 
2026-04-16 12:53:37 |  |  | 
2026-04-16 12:53:42 |  |  | 
2026-04-16 12:53:47 |  |  | 
2026-04-16 12:53:52 |  |  | 
2026-04-16 12:53:57 |  |  | 
2026-04-16 12:54:02 |  |  | 
2026-04-16 12:54:08 |  |  | 
2026-04-16 12:54:13 |  |  | 
2026-04-16 12:54:18 |  |  | 
2026-04-16 12:54:23 |  |  | 
2026-04-16 12:54:28 |  |  | 
2026-04-16 12:54:34 |  |  | 
2026-04-16 12:54:39 |  |  | 
2026-04-16 12:54:44 |  |  | 
2026-04-16 12:54:49 |  |  | 
2026-04-16 12:54:54 |  |  | 
2026-04-16 12:54:59 |  |  | 
2026-04-16 12:55:05 |  |  | 
2026-04-16 12:55:10 |  |  | 
2026-04-16 12:55:15 |  |  | 
2026-04-16 12:55:20 |  |  | 
2026-04-16 12:55:25 |  |  | 
2026-04-16 12:55:31 |  |  | 
2026-04-16 12:55:36 |  |  | 
2026-04-16 12:55:41 |  |  | 
2026-04-16 12:55:46 |  |  | 
2026-04-16 12:55:51 |  |  | 
2026-04-16 12:55:56 |  |  | 
2026-04-16 12:56:02 |  |  | 
2026-04-16 12:56:07 |  |  | 
2026-04-16 12:56:12 |  |  | 
2026-04-16 12:56:17 |  |  | 
2026-04-16 12:56:22 |  |  | 
2026-04-16 12:56:28 |  |  | 
2026-04-16 12:56:33 |  |  | 
2026-04-16 12:56:38 |  |  | 
2026-04-16 12:56:43 |  |  | 
2026-04-16 12:56:48 |  |  | 
2026-04-16 12:56:53 |  |  | 
2026-04-16 12:56:59 |  |  | 
2026-04-16 12:57:04 |  |  | 
2026-04-16 12:57:09 |  |  | 
2026-04-16 12:57:14 |  |  | 
2026-04-16 12:57:19 |  |  | 
2026-04-16 12:57:24 |  |  | 
2026-04-16 12:57:30 |  |  | 
2026-04-16 12:57:35 |  |  | 
2026-04-16 12:57:40 |  |  | 
2026-04-16 12:57:45 |  |  | 
2026-04-16 12:57:50 |  |  | 
2026-04-16 12:57:56 |  |  | 
2026-04-16 12:58:01 |  |  | 
2026-04-16 12:58:06 |  |  | 
2026-04-16 12:58:11 |  |  | 
2026-04-16 12:58:16 |  |  | 
2026-04-16 12:58:22 |  |  | 
2026-04-16 12:58:27 |  |  | 
2026-04-16 12:58:32 |  |  | 
2026-04-16 12:58:37 |  |  | 
2026-04-16 12:58:42 |  |  | 
2026-04-16 12:58:47 |  |  | 
2026-04-16 12:58:53 |  |  | 
2026-04-16 12:58:58 |  |  | 
2026-04-16 12:59:03 |  |  | 
2026-04-16 12:59:08 |  |  | 
2026-04-16 12:59:13 |  |  | 
2026-04-16 12:59:19 |  |  | 
2026-04-16 12:59:24 |  |  | 
2026-04-16 12:59:29 |  |  | 
2026-04-16 12:59:34 |  |  | 
2026-04-16 12:59:39 |  |  | 
2026-04-16 12:59:44 |  |  | 
2026-04-16 12:59:50 |  |  | 
2026-04-16 12:59:55 |  |  | 
2026-04-16 13:00:00 |  |  | 
2026-04-16 13:00:05 |  |  | 
2026-04-16 13:00:10 |  |  | 
2026-04-16 13:00:16 |  |  | 
2026-04-16 13:00:21 |  |  | 
2026-04-16 13:00:26 |  |  | 
2026-04-16 13:00:31 |  |  | 
2026-04-16 13:00:36 |  |  | 
2026-04-16 13:00:41 |  |  | 
2026-04-16 13:00:47 |  |  | 
2026-04-16 13:00:52 |  |  | 
2026-04-16 13:00:57 |  |  | 
2026-04-16 13:01:02 |  |  | 
2026-04-16 13:01:07 |  |  | 
2026-04-16 13:01:13 |  |  | 
2026-04-16 13:01:18 |  |  | 
2026-04-16 13:01:23 |  |  | 
2026-04-16 13:01:28 |  |  | 
2026-04-16 13:01:33 |  |  | 
2026-04-16 13:01:38 |  |  | 
2026-04-16 13:01:44 |  |  | 
2026-04-16 13:01:49 |  |  | 
2026-04-16 13:01:54 |  |  | 
2026-04-16 13:01:59 |  |  | 
2026-04-16 13:02:04 |  |  | 
2026-04-16 13:02:10 |  |  | 
2026-04-16 13:02:15 |  |  | 
2026-04-16 13:02:20 |  |  | 
2026-04-16 13:02:25 |  |  | 
2026-04-16 13:02:30 |  |  | 
2026-04-16 13:02:35 |  |  | 
2026-04-16 13:02:41 |  |  | 
2026-04-16 13:02:46 |  |  | 
2026-04-16 13:02:51 |  |  | 
2026-04-16 13:02:56 |  |  | 
2026-04-16 13:03:01 |  |  | 
2026-04-16 13:03:07 |  |  | 
2026-04-16 13:03:12 |  |  | 
2026-04-16 13:03:17 |  |  | 
2026-04-16 13:03:22 |  |  | 
2026-04-16 13:03:27 |  |  | 
2026-04-16 13:03:33 |  |  | 
2026-04-16 13:03:38 |  |  | 
2026-04-16 13:03:43 |  |  | 
2026-04-16 13:03:48 |  |  | 
2026-04-16 13:03:53 |  |  | 
2026-04-16 13:03:58 |  |  | 
2026-04-16 13:04:04 |  |  | 
2026-04-16 13:04:09 |  |  | 
2026-04-16 13:04:14 |  |  | 
2026-04-16 13:04:19 |  |  | 
2026-04-16 13:04:24 |  |  | 
2026-04-16 13:04:30 |  |  | 
2026-04-16 13:04:35 |  |  | 
2026-04-16 13:04:40 |  |  | 
2026-04-16 13:04:45 |  |  | 
2026-04-16 13:04:50 |  |  | 
2026-04-16 13:04:55 |  |  | 
2026-04-16 13:05:01 |  |  | 
2026-04-16 13:05:06 |  |  | 
2026-04-16 13:05:11 |  |  | 
2026-04-16 13:05:16 |  |  | 
2026-04-16 13:05:21 |  |  | 
2026-04-16 13:05:27 |  |  | 
2026-04-16 13:05:32 |  |  | 
2026-04-16 13:05:37 |  |  | 
2026-04-16 13:05:42 |  |  | 
2026-04-16 13:05:47 |  |  | 
2026-04-16 13:05:53 |  |  | 
2026-04-16 13:05:58 |  |  | 
2026-04-16 13:06:03 |  |  | 
2026-04-16 13:06:08 |  |  | 
2026-04-16 13:06:13 |  |  | 
2026-04-16 13:06:18 |  |  | 
2026-04-16 13:06:24 |  |  | 
2026-04-16 13:06:29 |  |  | 
2026-04-16 13:06:34 |  |  | 
2026-04-16 13:06:39 |  |  | 
2026-04-16 13:06:44 |  |  | 
2026-04-16 13:06:50 |  |  | 
2026-04-16 13:06:55 |  |  | 
2026-04-16 13:07:00 |  |  | 
2026-04-16 13:07:05 |  |  | 
2026-04-16 13:07:10 |  |  | 
2026-04-16 13:07:15 |  |  | 
2026-04-16 13:07:20 |  |  | 
2026-04-16 13:07:26 |  |  | 
2026-04-16 13:07:31 |  |  | 
2026-04-16 13:07:36 |  |  | 
2026-04-16 13:07:41 |  |  | 
2026-04-16 13:07:46 |  |  | 
2026-04-16 13:07:52 |  |  | 
2026-04-16 13:07:57 |  |  | 
2026-04-16 13:08:02 |  |  | 
2026-04-16 13:08:07 |  |  | 
2026-04-16 13:08:12 |  |  | 
2026-04-16 13:08:17 |  |  | 
2026-04-16 13:08:23 |  |  | 
2026-04-16 13:08:28 |  |  | 
2026-04-16 13:08:33 |  |  | 
2026-04-16 13:08:38 |  |  | 
2026-04-16 13:08:43 |  |  | 
2026-04-16 13:08:48 |  |  | 
2026-04-16 13:08:54 |  |  | 
2026-04-16 13:08:59 |  |  | 
2026-04-16 13:09:04 |  |  | 
2026-04-16 13:09:09 |  |  | 
2026-04-16 13:09:14 |  |  | 
2026-04-16 13:09:19 |  |  | 
2026-04-16 13:09:25 |  |  | 
2026-04-16 13:09:30 |  |  | 
2026-04-16 13:09:35 |  |  | 
2026-04-16 13:09:40 |  |  | 
2026-04-16 13:09:45 |  |  | 
2026-04-16 13:09:50 |  |  | 
2026-04-16 13:09:56 |  |  | 
2026-04-16 13:10:01 |  |  | 
2026-04-16 13:10:06 |  |  | 
2026-04-16 13:10:11 |  |  | 
2026-04-16 13:10:16 |  |  | 
2026-04-16 13:10:21 |  |  | 
2026-04-16 13:10:27 |  |  | 
2026-04-16 13:10:32 |  |  | 
2026-04-16 13:10:37 |  |  | 
2026-04-16 13:10:42 |  |  | 
2026-04-16 13:10:47 |  |  | 
2026-04-16 13:10:52 |  |  | 
2026-04-16 13:10:57 |  |  | 
2026-04-16 13:11:03 |  |  | 
2026-04-16 13:11:08 |  |  | 
2026-04-16 13:11:13 |  |  | 
2026-04-16 13:11:18 |  |  | 
2026-04-16 13:11:23 |  |  | 
2026-04-16 13:11:28 |  |  | 
2026-04-16 13:11:33 |  |  | 
2026-04-16 13:11:39 |  |  | 
2026-04-16 13:11:44 |  |  | 
2026-04-16 13:11:49 |  |  | 
2026-04-16 13:11:54 |  |  | 
2026-04-16 13:11:59 |  |  | 
2026-04-16 13:12:04 |  |  | 
2026-04-16 13:12:10 |  |  | 
2026-04-16 13:12:15 |  |  | 
2026-04-16 13:12:20 |  |  | 
2026-04-16 13:12:25 |  |  | 
2026-04-16 13:12:30 |  |  | 
2026-04-16 13:12:35 |  |  | 
2026-04-16 13:12:40 |  |  | 
2026-04-16 13:12:46 |  |  | 
2026-04-16 13:12:51 |  |  | 
2026-04-16 13:12:56 |  |  | 
2026-04-16 13:13:01 |  |  | 
2026-04-16 13:13:06 |  |  | 
2026-04-16 13:13:12 |  |  | 
2026-04-16 13:13:17 |  |  | 
2026-04-16 13:13:22 |  |  | 
2026-04-16 13:13:27 |  |  | 
2026-04-16 13:13:32 |  |  | 
2026-04-16 13:13:37 |  |  | 
2026-04-16 13:13:42 |  |  | 
2026-04-16 13:13:48 |  |  | 
2026-04-16 13:13:53 |  |  | 
2026-04-16 13:13:58 |  |  | 
2026-04-16 13:14:03 |  |  | 
2026-04-16 13:14:08 |  |  | 
2026-04-16 13:14:13 |  |  | 
2026-04-16 13:14:18 |  |  | 
2026-04-16 13:14:24 |  |  | 
2026-04-16 13:14:29 |  |  | 
2026-04-16 13:14:34 |  |  | 
2026-04-16 13:14:39 |  |  | 
2026-04-16 13:14:44 |  |  | 
2026-04-16 13:14:49 |  |  | 
2026-04-16 13:14:54 |  |  | 
2026-04-16 13:15:00 |  |  | 
2026-04-16 13:15:05 |  |  | 
2026-04-16 13:15:10 |  |  | 
2026-04-16 13:15:15 |  |  | 
2026-04-16 13:15:20 |  |  | 
2026-04-16 13:15:25 |  |  | 
2026-04-16 13:15:31 |  |  | 
2026-04-16 13:15:36 |  |  | 
2026-04-16 13:15:41 |  |  | 
2026-04-16 13:15:46 |  |  | 
2026-04-16 13:15:51 |  |  | 
2026-04-16 13:15:56 |  |  | 
2026-04-16 13:16:02 |  |  | 
2026-04-16 13:16:07 |  |  | 
2026-04-16 13:16:12 |  |  | 
2026-04-16 13:16:17 |  |  | 
2026-04-16 13:16:22 |  |  | 
2026-04-16 13:16:27 |  |  | 
2026-04-16 13:16:33 |  |  | 
2026-04-16 13:16:38 |  |  | 
2026-04-16 13:16:43 |  |  | 
2026-04-16 13:16:48 |  |  | 
2026-04-16 13:16:53 |  |  | 
2026-04-16 13:16:59 |  |  | 
2026-04-16 13:17:04 |  |  | 
2026-04-16 13:17:09 |  |  | 
2026-04-16 13:17:14 |  |  | 
2026-04-16 13:17:19 |  |  | 
2026-04-16 13:17:24 |  |  | 
2026-04-16 13:17:29 |  |  | 
2026-04-16 13:17:35 |  |  | 
2026-04-16 13:17:40 |  |  | 
2026-04-16 13:17:45 |  |  | 
2026-04-16 13:17:50 |  |  | 
2026-04-16 13:17:55 |  |  | 
2026-04-16 13:18:00 |  |  | 
2026-04-16 13:18:05 |  |  | 
2026-04-16 13:18:10 |  |  | 
2026-04-16 13:18:16 |  |  | 
2026-04-16 13:18:21 |  |  | 
2026-04-16 13:18:26 |  |  | 
2026-04-16 13:18:31 |  |  | 
2026-04-16 13:18:36 |  |  | 
2026-04-16 13:18:41 |  |  | 
2026-04-16 13:18:47 |  |  | 
2026-04-16 13:18:52 |  |  | 
2026-04-16 13:18:57 |  |  | 
2026-04-16 13:19:02 |  |  | 
2026-04-16 13:19:07 |  |  | 
2026-04-16 13:19:12 |  |  | 
2026-04-16 13:19:18 |  |  | 
2026-04-16 13:19:23 |  |  | 
2026-04-16 13:19:28 |  |  | 
2026-04-16 13:19:33 |  |  | 
2026-04-16 13:19:38 |  |  | 
2026-04-16 13:19:43 |  |  | 
2026-04-16 13:19:49 |  |  | 
2026-04-16 13:19:54 |  |  | 
2026-04-16 13:19:59 |  |  | 
2026-04-16 13:20:04 |  |  | 
2026-04-16 13:20:09 |  |  | 
2026-04-16 13:20:14 |  |  | 
2026-04-16 13:20:20 |  |  | 
2026-04-16 13:20:25 |  |  | 
2026-04-16 13:20:30 |  |  | 
2026-04-16 13:20:35 |  |  | 
2026-04-16 13:20:40 |  |  | 
2026-04-16 13:20:45 |  |  | 
2026-04-16 13:20:51 |  |  | 
2026-04-16 13:20:56 |  |  | 
2026-04-16 13:21:01 |  |  | 
2026-04-16 13:21:06 |  |  | 
2026-04-16 13:21:11 |  |  | 
2026-04-16 13:21:16 |  |  | 
2026-04-16 13:21:21 |  |  | 
2026-04-16 13:21:27 |  |  | 
2026-04-16 13:21:32 |  |  | 
2026-04-16 13:21:37 |  |  | 
2026-04-16 13:21:42 |  |  | 
2026-04-16 13:21:47 |  |  | 
2026-04-16 13:21:52 |  |  | 
2026-04-16 13:21:57 |  |  | 
2026-04-16 13:22:03 |  |  | 
2026-04-16 13:22:08 |  |  | 
2026-04-16 13:22:13 |  |  | 
2026-04-16 13:22:18 |  |  | 
2026-04-16 13:22:23 |  |  | 
2026-04-16 13:22:28 |  |  | 
2026-04-16 13:22:33 |  |  | 
2026-04-16 13:22:39 |  |  | 
2026-04-16 13:22:44 |  |  | 
2026-04-16 13:22:49 |  |  | 
2026-04-16 13:22:54 |  |  | 
2026-04-16 13:22:59 |  |  | 
2026-04-16 13:23:04 |  |  | 
2026-04-16 13:23:10 |  |  | 
2026-04-16 13:23:15 |  |  | 
2026-04-16 13:23:20 |  |  | 
2026-04-16 13:23:25 |  |  | 
2026-04-16 13:23:30 |  |  | 
2026-04-16 13:23:35 |  |  | 
2026-04-16 13:23:41 |  |  | 
2026-04-16 13:23:46 |  |  | 
2026-04-16 13:23:51 |  |  | 
2026-04-16 13:23:56 |  |  | 
2026-04-16 13:24:01 |  |  | 
2026-04-16 13:24:06 |  |  | 
2026-04-16 13:24:12 |  |  | 
2026-04-16 13:24:17 |  |  | 
2026-04-16 13:24:22 |  |  | 
2026-04-16 13:24:27 |  |  | 
2026-04-16 13:24:32 |  |  | 
2026-04-16 13:24:37 |  |  | 
2026-04-16 13:24:43 |  |  | 
2026-04-16 13:24:48 |  |  | 
2026-04-16 13:24:53 |  |  | 
2026-04-16 13:24:58 |  |  | 
2026-04-16 13:25:03 |  |  | 
2026-04-16 13:25:08 |  |  | 
2026-04-16 13:25:14 |  |  | 
2026-04-16 13:25:19 |  |  | 
2026-04-16 13:25:24 |  |  | 
2026-04-16 13:25:29 |  |  | 
2026-04-16 13:25:34 |  |  | 
2026-04-16 13:25:39 |  |  | 
2026-04-16 13:25:44 |  |  | 
2026-04-16 13:25:50 |  |  | 
2026-04-16 13:25:55 |  |  | 
2026-04-16 13:26:00 |  |  | 
2026-04-16 13:26:05 |  |  | 
2026-04-16 13:26:10 |  |  | 
2026-04-16 13:26:15 |  |  | 
2026-04-16 13:26:20 |  |  | 
2026-04-16 13:26:26 |  |  | 
2026-04-16 13:26:31 |  |  | 
2026-04-16 13:26:36 |  |  | 
2026-04-16 13:26:41 |  |  | 
2026-04-16 13:26:46 |  |  | 
2026-04-16 13:26:51 |  |  | 
2026-04-16 13:26:56 |  |  | 
2026-04-16 13:27:02 |  |  | 
2026-04-16 13:27:07 |  |  | 
2026-04-16 13:27:12 |  |  | 
2026-04-16 13:27:17 |  |  | 
2026-04-16 13:27:22 |  |  | 
2026-04-16 13:27:27 |  |  | 
2026-04-16 13:27:33 |  |  | 
2026-04-16 13:27:38 |  |  | 
2026-04-16 13:27:43 |  |  | 
2026-04-16 13:27:48 |  |  | 
2026-04-16 13:27:53 |  |  | 
2026-04-16 13:27:58 |  |  | 
2026-04-16 13:28:03 |  |  | 
2026-04-16 13:28:08 |  |  | 
2026-04-16 13:28:14 |  |  | 
2026-04-16 13:28:19 |  |  | 
2026-04-16 13:28:24 |  |  | 
2026-04-16 13:28:29 |  |  | 
2026-04-16 13:28:34 |  |  | 
2026-04-16 13:28:39 |  |  | 
2026-04-16 13:28:44 |  |  | 
2026-04-16 13:28:50 |  |  | 
2026-04-16 13:28:55 |  |  | 
2026-04-16 13:29:00 |  |  | 
2026-04-16 13:29:05 |  |  | 
2026-04-16 13:29:10 |  |  | 
2026-04-16 13:29:15 |  |  | 
2026-04-16 13:29:20 |  |  | 
2026-04-16 13:29:25 |  |  | 
2026-04-16 13:29:31 |  |  | 
2026-04-16 13:29:36 |  |  | 
2026-04-16 13:29:41 |  |  | 
2026-04-16 13:29:46 |  |  | 
2026-04-16 13:29:51 |  |  | 
2026-04-16 13:29:56 |  |  | 
2026-04-16 13:30:01 |  |  | 
2026-04-16 13:30:07 |  |  | 
2026-04-16 13:30:12 |  |  | 
2026-04-16 13:30:17 |  |  | 
2026-04-16 13:30:22 |  |  | 
2026-04-16 13:30:27 |  |  | 
2026-04-16 13:30:32 |  |  | 
2026-04-16 13:30:38 |  |  | 
2026-04-16 13:30:43 |  |  | 
2026-04-16 13:30:48 |  |  | 
2026-04-16 13:30:53 |  |  | 
2026-04-16 13:30:58 |  |  | 
2026-04-16 13:31:03 |  |  | 
2026-04-16 13:31:08 |  |  | 
2026-04-16 13:31:14 |  |  | 
2026-04-16 13:31:19 |  |  | 
2026-04-16 13:31:24 |  |  | 
2026-04-16 13:31:29 |  |  | 
2026-04-16 13:31:34 |  |  | 
2026-04-16 13:31:39 |  |  | 
2026-04-16 13:31:44 |  |  | 
2026-04-16 13:31:50 |  |  | 
2026-04-16 13:31:55 |  |  | 
2026-04-16 13:32:00 |  |  | 
2026-04-16 13:32:05 |  |  | 
2026-04-16 13:32:11 |  |  | 
2026-04-16 13:32:16 |  |  | 
2026-04-16 13:32:21 |  |  | 
2026-04-16 13:32:26 |  |  | 
2026-04-16 13:32:31 |  |  | 
2026-04-16 13:32:36 |  |  | 
2026-04-16 13:32:41 |  |  | 
2026-04-16 13:32:47 |  |  | 
2026-04-16 13:32:52 |  |  | 
2026-04-16 13:32:57 |  |  | 
2026-04-16 13:33:02 |  |  | 
2026-04-16 13:33:07 |  |  | 
2026-04-16 13:33:12 |  |  | 
2026-04-16 13:33:17 |  |  | 
2026-04-16 13:33:23 |  |  | 
2026-04-16 13:33:28 |  |  | 
2026-04-16 13:33:33 |  |  | 
2026-04-16 13:33:38 |  |  | 
2026-04-16 13:33:43 |  |  | 
2026-04-16 13:33:48 |  |  | 
2026-04-16 13:33:53 |  |  | 
2026-04-16 13:33:59 |  |  | 
2026-04-16 13:34:04 |  |  | 
2026-04-16 13:34:09 |  |  | 
2026-04-16 13:34:14 |  |  | 
2026-04-16 13:34:19 |  |  | 
2026-04-16 13:34:24 |  |  | 
2026-04-16 13:34:30 |  |  | 
2026-04-16 13:34:35 |  |  | 
2026-04-16 13:34:40 |  |  | 
2026-04-16 13:34:45 |  |  | 
2026-04-16 13:34:50 |  |  | 
2026-04-16 13:34:55 |  |  | 
2026-04-16 13:35:00 |  |  | 
2026-04-16 13:35:06 |  |  | 
2026-04-16 13:35:11 |  |  | 
2026-04-16 13:35:16 |  |  | 
2026-04-16 13:35:21 |  |  | 
2026-04-16 13:35:26 |  |  | 
2026-04-16 13:35:31 |  |  | 
2026-04-16 13:35:36 |  |  | 
2026-04-16 13:35:42 |  |  | 
2026-04-16 13:35:47 |  |  | 
2026-04-16 13:35:52 |  |  | 
2026-04-16 13:35:57 |  |  | 
2026-04-16 13:36:02 |  |  | 
2026-04-16 13:36:07 |  |  | 
2026-04-16 13:36:12 |  |  | 
2026-04-16 13:36:18 |  |  | 
2026-04-16 13:36:23 |  |  | 
2026-04-16 13:36:28 |  |  | 
2026-04-16 13:36:33 |  |  | 
2026-04-16 13:36:38 |  |  | 
2026-04-16 13:36:43 |  |  | 
2026-04-16 13:36:48 |  |  | 
2026-04-16 13:36:54 |  |  | 
2026-04-16 13:36:59 |  |  | 
2026-04-16 13:37:04 |  |  | 
2026-04-16 13:37:09 |  |  | 
2026-04-16 13:37:14 |  |  | 
2026-04-16 13:37:19 |  |  | 
2026-04-16 13:37:24 |  |  | 
2026-04-16 13:37:30 |  |  | 
2026-04-16 13:37:35 |  |  | 
2026-04-16 13:37:40 |  |  | 
2026-04-16 13:37:45 |  |  | 
2026-04-16 13:37:50 |  |  | 
2026-04-16 13:37:55 |  |  | 
2026-04-16 13:38:00 |  |  | 
2026-04-16 13:38:06 |  |  | 
2026-04-16 13:38:11 |  |  | 
2026-04-16 13:38:16 |  |  | 
2026-04-16 13:38:21 |  |  | 
2026-04-16 13:38:26 |  |  | 
2026-04-16 13:38:31 |  |  | 
2026-04-16 13:38:37 |  |  | 
2026-04-16 13:38:42 |  |  | 
2026-04-16 13:38:47 |  |  | 
2026-04-16 13:38:52 |  |  | 
2026-04-16 13:38:57 |  |  | 
2026-04-16 13:39:02 |  |  | 
2026-04-16 13:39:07 |  |  | 
2026-04-16 13:39:13 |  |  | 
2026-04-16 13:39:18 |  |  | 
2026-04-16 13:39:23 |  |  | 
2026-04-16 13:39:28 |  |  | 
2026-04-16 13:39:33 |  |  | 
2026-04-16 13:39:38 |  |  | 
2026-04-16 13:39:43 |  |  | 
2026-04-16 13:39:49 |  |  | 
2026-04-16 13:39:54 |  |  | 
2026-04-16 13:39:59 |  |  | 
2026-04-16 13:40:04 |  |  | 
2026-04-16 13:40:09 |  |  | 
2026-04-16 13:40:14 |  |  | 
2026-04-16 13:40:19 |  |  | 
2026-04-16 13:40:25 |  |  | 
2026-04-16 13:40:30 |  |  | 
2026-04-16 13:40:35 |  |  | 
2026-04-16 13:40:40 |  |  | 
2026-04-16 13:40:45 |  |  | 
2026-04-16 13:40:50 |  |  | 
2026-04-16 13:40:55 |  |  | 
2026-04-16 13:41:00 |  |  | 
2026-04-16 13:41:06 |  |  | 
2026-04-16 13:41:11 |  |  | 
2026-04-16 13:41:16 |  |  | 
2026-04-16 13:41:21 |  |  | 
2026-04-16 13:41:26 |  |  | 
2026-04-16 13:41:31 |  |  | 
2026-04-16 13:41:36 |  |  | 
2026-04-16 13:41:42 |  |  | 
2026-04-16 13:41:47 |  |  | 
2026-04-16 13:41:52 |  |  | 
2026-04-16 13:41:57 |  |  | 
2026-04-16 13:42:02 |  |  | 
2026-04-16 13:42:07 |  |  | 
2026-04-16 13:42:12 |  |  | 
2026-04-16 13:42:18 |  |  | 
2026-04-16 13:42:23 |  |  | 
2026-04-16 13:42:28 |  |  | 
2026-04-16 13:42:33 |  |  | 
2026-04-16 13:42:38 |  |  | 
2026-04-16 13:42:43 |  |  | 
2026-04-16 13:42:49 |  |  | 
2026-04-16 13:42:54 |  |  | 
2026-04-16 13:42:59 |  |  | 
2026-04-16 13:43:04 |  |  | 
2026-04-16 13:43:09 |  |  | 
2026-04-16 13:43:14 |  |  | 
2026-04-16 13:43:19 |  |  | 
2026-04-16 13:43:24 |  |  | 
2026-04-16 13:43:30 |  |  | 
2026-04-16 13:43:35 |  |  | 
2026-04-16 13:43:40 |  |  | 
2026-04-16 13:43:45 |  |  | 
2026-04-16 13:43:50 |  |  | 
2026-04-16 13:43:56 |  |  | 
2026-04-16 13:44:01 |  |  | 
2026-04-16 13:44:06 |  |  | 
2026-04-16 13:44:11 |  |  | 
2026-04-16 13:44:16 |  |  | 
2026-04-16 13:44:21 |  |  | 
2026-04-16 13:44:26 |  |  | 
2026-04-16 13:44:31 |  |  | 
2026-04-16 13:44:37 |  |  | 
2026-04-16 13:44:42 |  |  | 
2026-04-16 13:44:47 |  |  | 
2026-04-16 13:44:52 |  |  | 
2026-04-16 13:44:57 |  |  | 
2026-04-16 13:45:02 |  |  | 
2026-04-16 13:45:07 |  |  | 
2026-04-16 13:45:12 |  |  | 
2026-04-16 13:45:18 |  |  | 
2026-04-16 13:45:23 |  |  | 
2026-04-16 13:45:28 |  |  | 
2026-04-16 13:45:33 |  |  | 
2026-04-16 13:45:38 |  |  | 
2026-04-16 13:45:43 |  |  | 
2026-04-16 13:45:48 |  |  | 
2026-04-16 13:45:54 |  |  | 
2026-04-16 13:45:59 |  |  | 
2026-04-16 13:46:04 |  |  | 
2026-04-16 13:46:09 |  |  | 
2026-04-16 13:46:14 |  |  | 
2026-04-16 13:46:19 |  |  | 
2026-04-16 13:46:24 |  |  | 
2026-04-16 13:46:30 |  |  | 
2026-04-16 13:46:35 |  |  | 
2026-04-16 13:46:40 |  |  | 
2026-04-16 13:46:45 |  |  | 
2026-04-16 13:46:50 |  |  | 
2026-04-16 13:46:55 |  |  | 
2026-04-16 13:47:00 |  |  | 
2026-04-16 13:47:06 |  |  | 
2026-04-16 13:47:11 |  |  | 
2026-04-16 13:47:16 |  |  | 
2026-04-16 13:47:21 |  |  | 
2026-04-16 13:47:26 |  |  | 
2026-04-16 13:47:31 |  |  | 
2026-04-16 13:47:36 |  |  | 
2026-04-16 13:47:41 |  |  | 
2026-04-16 13:47:47 |  |  | 
2026-04-16 13:47:52 |  |  | 
2026-04-16 13:47:57 |  |  | 
2026-04-16 13:48:02 |  |  | 
2026-04-16 13:48:07 |  |  | 
2026-04-16 13:48:12 |  |  | 
2026-04-16 13:48:18 |  |  | 
2026-04-16 13:48:23 |  |  | 
2026-04-16 13:48:28 |  |  | 
2026-04-16 13:48:33 |  |  | 
2026-04-16 13:48:38 |  |  | 
2026-04-16 13:48:43 |  |  | 
2026-04-16 13:48:48 |  |  | 
2026-04-16 13:48:54 |  |  | 
